,x,y,month,id
0,8.75,70,2011-09-14,151584
0,9.0,70,2011-09-15,20532
0,9.25,70,2011-09-15,236539
0,8.75,71,2011-09-15,201804
0,9.0,71,2011-09-15,104574
0,9.25,71,2011-09-15,3598
0,8.75,72,2011-09-15,262660
0,9.0,72,2011-09-15,148398
0,9.25,72,2011-09-15,201376
0,8.75,73,2011-09-15,175555
0,9.0,73,2011-09-15,130111
0,9.25,73,2011-09-15,3231
0,8.75,74,2011-09-15,157284
0,9.0,74,2011-09-15,141306
0,9.25,74,2011-09-15,200135
0,8.75,75,2011-09-15,239194
0,9.0,75,2011-09-15,137347
0,9.25,75,2011-09-15,128106
0,8.75,76,2011-09-15,38326
0,9.0,76,2011-09-15,121906
0,9.25,76,2011-09-15,89257
0,8.75,77,2011-09-15,176872
0,9.0,77,2011-09-16,103865
0,9.25,77,2011-09-16,151635
0,8.75,78,2011-09-17,155443
0,9.0,78,2011-09-19,68146
0,9.25,78,2011-09-19,1760
0,8.75,79,2011-09-19,179140
0,9.0,79,2011-09-19,77203
0,9.25,79,2011-09-19,138392
0,8.75,80,2011-09-19,229177
0,9.0,80,2011-09-19,62981
0,9.25,80,2011-09-19,69923
0,8.75,81,2011-09-19,101146
0,9.0,81,2011-09-20,209233
0,9.25,81,2011-09-20,211049
0,8.75,82,2011-09-20,98494
0,9.0,82,2011-09-20,101810
0,9.25,82,2011-09-20,194444
0,8.75,83,2011-09-20,128937
0,9.0,83,2011-09-20,242495
0,9.25,83,2011-09-21,166168
0,8.75,84,2011-09-21,116995
0,9.0,84,2011-09-21,132611
0,9.25,84,2011-09-21,100354
0,8.75,85,2011-09-21,216245
0,9.0,85,2011-09-22,130521
0,9.25,85,2011-09-22,26644
0,8.75,86,2011-09-22,97511
0,9.0,86,2011-09-22,152047
0,9.25,86,2011-09-23,201458
0,8.75,87,2011-09-23,189591
0,9.0,87,2011-09-26,62304
0,9.25,87,2011-09-26,139042
0,8.75,88,2011-09-26,136116
0,9.0,88,2011-09-26,152907
0,9.25,88,2011-09-26,261596
0,8.75,89,2011-09-27,55163
0,9.0,89,2011-09-28,171371
0,9.25,89,2011-09-29,193760
0,8.75,90,2011-09-29,43031
0,9.0,90,2011-09-29,215553
0,9.25,90,2011-09-30,110947
0,8.75,91,2011-09-30,173643
0,9.0,91,2011-09-30,228598
0,9.75,0,2011-10-01,4663
0,10.0,0,2011-10-01,217277
0,10.25,0,2011-10-01,83923
0,9.75,1,2011-10-01,6233
0,10.0,1,2011-10-01,215375
0,10.25,1,2011-10-01,69593
0,9.75,2,2011-10-01,82249
0,10.0,2,2011-10-01,133892
0,10.25,2,2011-10-01,68181
0,9.75,3,2011-10-01,78049
0,10.0,3,2011-10-01,131340
0,10.25,3,2011-10-01,121667
0,9.75,4,2011-10-01,183251
0,10.0,4,2011-10-01,20596
0,10.25,4,2011-10-01,209107
0,9.75,5,2011-10-01,101901
0,10.0,5,2011-10-01,16716
0,10.25,5,2011-10-01,224081
0,9.75,6,2011-10-01,255150
0,10.0,6,2011-10-01,27118
0,10.25,6,2011-10-01,170704
0,9.75,7,2011-10-01,252098
0,10.0,7,2011-10-01,231416
0,10.25,7,2011-10-01,178505
0,9.75,8,2011-10-01,11351
0,10.0,8,2011-10-01,73830
0,10.25,8,2011-10-01,267882
0,9.75,9,2011-10-01,274206
0,10.0,9,2011-10-01,86327
0,10.25,9,2011-10-01,52974
0,9.75,10,2011-10-01,41104
0,10.0,10,2011-10-01,179208
0,10.25,10,2011-10-01,185219
0,9.75,11,2011-10-01,16342
0,10.0,11,2011-10-01,69753
0,10.25,11,2011-10-01,32195
0,9.75,12,2011-10-01,57246
0,10.0,12,2011-10-01,157606
0,10.25,12,2011-10-01,174917
0,9.75,13,2011-10-01,167432
0,10.0,13,2011-10-01,168387
0,10.25,13,2011-10-01,64023
0,9.75,14,2011-10-01,127268
0,10.0,14,2011-10-01,100970
0,10.25,14,2011-10-01,156763
0,9.75,15,2011-10-01,234254
0,10.0,15,2011-10-01,210068
0,10.25,15,2011-10-01,247709
0,9.75,16,2011-10-01,94814
0,10.0,16,2011-10-01,155816
0,10.25,16,2011-10-01,260985
0,9.75,17,2011-10-01,160656
0,10.0,17,2011-10-01,110844
0,10.25,17,2011-10-01,194079
0,9.75,18,2011-10-01,99330
0,10.0,18,2011-10-01,246872
0,10.25,18,2011-10-01,215128
0,9.75,19,2011-10-01,169253
0,10.0,19,2011-10-01,68124
0,10.25,19,2011-10-01,188275
0,9.75,20,2011-10-01,52608
0,10.0,20,2011-10-01,240260
0,10.25,20,2011-10-01,187320
0,9.75,21,2011-10-01,236778
0,10.0,21,2011-10-01,92772
0,10.25,21,2011-10-01,283811
0,9.75,22,2011-10-01,168268
0,10.0,22,2011-10-01,253641
0,10.25,22,2011-10-01,214651
0,9.75,23,2011-10-01,126319
0,10.0,23,2011-10-01,281641
0,10.25,23,2011-10-01,239421
0,9.75,24,2011-10-01,253942
0,10.0,24,2011-10-01,256166
0,10.25,24,2011-10-01,106378
0,9.75,25,2011-10-01,278370
0,10.0,25,2011-10-01,279209
0,10.25,25,2011-10-01,22101
0,9.75,26,2011-10-01,241093
0,10.0,26,2011-10-01,58196
0,10.25,26,2011-10-01,148102
0,9.75,27,2011-10-01,218341
0,10.0,27,2011-10-01,79527
0,10.25,27,2011-10-01,98062
0,9.75,28,2011-10-01,116878
0,10.0,28,2011-10-01,108125
0,10.25,28,2011-10-01,230714
0,9.75,29,2011-10-01,205444
0,10.0,29,2011-10-01,89289
0,10.25,29,2011-10-01,59808
0,9.75,30,2011-10-01,255974
0,10.0,30,2011-10-01,148186
0,10.25,30,2011-10-01,240019
0,9.75,31,2011-10-02,138955
0,10.0,31,2011-10-02,277582
0,10.25,31,2011-10-03,279734
0,9.75,32,2011-10-03,227678
0,10.0,32,2011-10-03,251392
0,10.25,32,2011-10-03,279490
0,9.75,33,2011-10-03,118602
0,10.0,33,2011-10-03,163069
0,10.25,33,2011-10-03,140663
0,9.75,34,2011-10-03,255557
0,10.0,34,2011-10-03,33982
0,10.25,34,2011-10-03,66702
0,9.75,35,2011-10-03,259963
0,10.0,35,2011-10-03,94951
0,10.25,35,2011-10-03,156704
0,9.75,36,2011-10-03,82273
0,10.0,36,2011-10-03,138882
0,10.25,36,2011-10-03,72877
0,9.75,37,2011-10-03,229956
0,10.0,37,2011-10-03,69416
0,10.25,37,2011-10-03,90472
0,9.75,38,2011-10-03,263347
0,10.0,38,2011-10-03,281963
0,10.25,38,2011-10-03,50712
0,9.75,39,2011-10-03,231785
0,10.0,39,2011-10-03,159786
0,10.25,39,2011-10-03,141015
0,9.75,40,2011-10-03,157447
0,10.0,40,2011-10-03,8904
0,10.25,40,2011-10-03,78859
0,9.75,41,2011-10-03,200167
0,10.0,41,2011-10-03,51013
0,10.25,41,2011-10-03,217040
0,9.75,42,2011-10-03,268884
0,10.0,42,2011-10-03,244260
0,10.25,42,2011-10-04,222104
0,9.75,43,2011-10-04,31107
0,10.0,43,2011-10-04,104436
0,10.25,43,2011-10-04,112877
0,9.75,44,2011-10-04,219741
0,10.0,44,2011-10-05,30187
0,10.25,44,2011-10-05,220817
0,9.75,45,2011-10-05,127828
0,10.0,45,2011-10-05,88077
0,10.25,45,2011-10-05,44669
0,9.75,46,2011-10-05,142010
0,10.0,46,2011-10-05,162941
0,10.25,46,2011-10-05,190552
0,9.75,47,2011-10-06,152233
0,10.0,47,2011-10-06,83338
0,10.25,47,2011-10-06,156015
0,9.75,48,2011-10-06,138127
0,10.0,48,2011-10-07,279419
0,10.25,48,2011-10-07,27540
0,9.75,49,2011-10-07,146538
0,10.0,49,2011-10-07,129025
0,10.25,49,2011-10-07,211165
0,9.75,50,2011-10-07,268281
0,10.0,50,2011-10-07,114007
0,10.25,50,2011-10-07,210451
0,9.75,51,2011-10-07,225952
0,10.0,51,2011-10-08,123986
0,10.25,51,2011-10-10,67196
0,9.75,52,2011-10-10,90255
0,10.0,52,2011-10-10,108787
0,10.25,52,2011-10-10,6119
0,9.75,53,2011-10-10,41266
0,10.0,53,2011-10-10,11503
0,10.25,53,2011-10-10,282669
0,9.75,54,2011-10-10,93956
0,10.0,54,2011-10-10,56689
0,10.25,54,2011-10-10,198728
0,9.75,55,2011-10-10,258535
0,10.0,55,2011-10-10,251141
0,10.25,55,2011-10-10,133265
0,9.75,56,2011-10-10,147850
0,10.0,56,2011-10-10,157108
0,10.25,56,2011-10-10,210639
0,9.75,57,2011-10-10,241542
0,10.0,57,2011-10-11,67991
0,10.25,57,2011-10-11,54390
0,9.75,58,2011-10-11,38810
0,10.0,58,2011-10-11,16351
0,10.25,58,2011-10-11,74186
0,9.75,59,2011-10-11,234585
0,10.0,59,2011-10-12,149066
0,10.25,59,2011-10-12,75824
0,9.75,60,2011-10-12,16425
0,10.0,60,2011-10-12,160786
0,10.25,60,2011-10-12,214959
0,9.75,61,2011-10-12,35590
0,10.0,61,2011-10-13,262322
0,10.25,61,2011-10-13,188760
0,9.75,62,2011-10-13,118775
0,10.0,62,2011-10-14,44653
0,10.25,62,2011-10-14,201519
0,9.75,63,2011-10-14,63411
0,10.0,63,2011-10-14,144172
0,10.25,63,2011-10-14,257545
0,9.75,64,2011-10-14,177255
0,10.0,64,2011-10-14,18016
0,10.25,64,2011-10-14,269693
0,9.75,65,2011-10-14,7533
0,10.0,65,2011-10-14,191565
0,10.25,65,2011-10-15,15110
0,9.75,66,2011-10-15,206765
0,10.0,66,2011-10-15,134394
0,10.25,66,2011-10-15,202803
0,9.75,67,2011-10-15,135550
0,10.0,67,2011-10-15,17690
0,10.25,67,2011-10-15,9893
0,9.75,68,2011-10-15,23585
0,10.0,68,2011-10-15,188565
0,10.25,68,2011-10-15,88147
0,9.75,69,2011-10-15,189848
0,10.0,69,2011-10-16,162813
0,10.25,69,2011-10-16,262458
0,9.75,70,2011-10-17,107767
0,10.0,70,2011-10-17,54461
0,10.25,70,2011-10-17,20135
0,9.75,71,2011-10-17,184729
0,10.0,71,2011-10-17,219745
0,10.25,71,2011-10-17,144445
0,9.75,72,2011-10-17,104391
0,10.0,72,2011-10-17,93134
0,10.25,72,2011-10-17,283806
0,9.75,73,2011-10-17,224421
0,10.0,73,2011-10-17,173062
0,10.25,73,2011-10-17,78725
0,9.75,74,2011-10-17,104807
0,10.0,74,2011-10-17,153816
0,10.25,74,2011-10-17,169984
0,9.75,75,2011-10-17,232056
0,10.0,75,2011-10-17,179988
0,10.25,75,2011-10-18,240338
0,9.75,76,2011-10-18,114665
0,10.0,76,2011-10-19,131250
0,10.25,76,2011-10-19,39753
0,9.75,77,2011-10-19,187549
0,10.0,77,2011-10-19,187553
0,10.25,77,2011-10-20,23450
0,9.75,78,2011-10-20,114238
0,10.0,78,2011-10-20,49502
0,10.25,78,2011-10-20,82741
0,9.75,79,2011-10-20,209822
0,10.0,79,2011-10-20,45148
0,10.25,79,2011-10-20,144003
0,9.75,80,2011-10-20,138108
0,10.0,80,2011-10-20,234453
0,10.25,80,2011-10-21,274101
0,9.75,81,2011-10-21,237216
0,10.0,81,2011-10-21,269555
0,10.25,81,2011-10-21,144163
0,9.75,82,2011-10-21,242758
0,10.0,82,2011-10-24,130987
0,10.25,82,2011-10-24,279005
0,9.75,83,2011-10-24,59913
0,10.0,83,2011-10-24,93291
0,10.25,83,2011-10-24,101746
0,9.75,84,2011-10-24,205152
0,10.0,84,2011-10-25,197063
0,10.25,84,2011-10-25,274402
0,9.75,85,2011-10-26,113116
0,10.0,85,2011-10-26,158977
0,10.25,85,2011-10-26,91818
0,9.75,86,2011-10-26,135453
0,10.0,86,2011-10-27,277048
0,10.25,86,2011-10-28,32752
0,9.75,87,2011-10-28,94936
0,10.0,87,2011-10-31,29423
0,10.25,87,2011-10-31,67870
0,9.75,88,2011-10-31,212111
0,10.75,0,2011-11-01,7803
0,11.0,0,2011-11-01,282148
0,11.25,0,2011-11-01,28707
0,10.75,1,2011-11-01,76872
0,11.0,1,2011-11-01,239978
0,11.25,1,2011-11-01,181698
0,10.75,2,2011-11-01,163992
0,11.0,2,2011-11-01,131241
0,11.25,2,2011-11-01,280719
0,10.75,3,2011-11-01,245971
0,11.0,3,2011-11-01,90447
0,11.25,3,2011-11-01,141576
0,10.75,4,2011-11-01,213593
0,11.0,4,2011-11-01,78199
0,11.25,4,2011-11-01,270407
0,10.75,5,2011-11-01,276831
0,11.0,5,2011-11-01,185514
0,11.25,5,2011-11-01,51414
0,10.75,6,2011-11-01,286420
0,11.0,6,2011-11-01,16094
0,11.25,6,2011-11-01,102222
0,10.75,7,2011-11-01,18229
0,11.0,7,2011-11-01,266726
0,11.25,7,2011-11-01,205490
0,10.75,8,2011-11-01,174239
0,11.0,8,2011-11-01,244801
0,11.25,8,2011-11-01,199064
0,10.75,9,2011-11-01,122928
0,11.0,9,2011-11-01,117658
0,11.25,9,2011-11-01,12073
0,10.75,10,2011-11-01,277791
0,11.0,10,2011-11-01,151260
0,11.25,10,2011-11-01,149333
0,10.75,11,2011-11-01,284826
0,11.0,11,2011-11-01,234306
0,11.25,11,2011-11-01,170675
0,10.75,12,2011-11-01,200231
0,11.0,12,2011-11-01,74928
0,11.25,12,2011-11-01,228612
0,10.75,13,2011-11-01,12831
0,11.0,13,2011-11-01,16349
0,11.25,13,2011-11-01,233213
0,10.75,14,2011-11-01,229296
0,11.0,14,2011-11-01,265604
0,11.25,14,2011-11-01,10752
0,10.75,15,2011-11-01,113741
0,11.0,15,2011-11-01,234839
0,11.25,15,2011-11-01,56119
0,10.75,16,2011-11-01,62953
0,11.0,16,2011-11-01,64853
0,11.25,16,2011-11-01,129974
0,10.75,17,2011-11-01,255613
0,11.0,17,2011-11-01,171643
0,11.25,17,2011-11-01,203926
0,10.75,18,2011-11-01,227206
0,11.0,18,2011-11-01,181138
0,11.25,18,2011-11-01,282147
0,10.75,19,2011-11-01,135864
0,11.0,19,2011-11-01,270377
0,11.25,19,2011-11-01,143149
0,10.75,20,2011-11-01,1330
0,11.0,20,2011-11-01,272300
0,11.25,20,2011-11-01,50812
0,10.75,21,2011-11-01,182831
0,11.0,21,2011-11-02,128035
0,11.25,21,2011-11-02,158220
0,10.75,22,2011-11-02,140355
0,11.0,22,2011-11-02,243744
0,11.25,22,2011-11-02,99027
0,10.75,23,2011-11-02,126676
0,11.0,23,2011-11-02,5173
0,11.25,23,2011-11-02,110071
0,10.75,24,2011-11-02,62826
0,11.0,24,2011-11-02,207750
0,11.25,24,2011-11-02,208506
0,10.75,25,2011-11-02,176099
0,11.0,25,2011-11-02,4160
0,11.25,25,2011-11-02,176817
0,10.75,26,2011-11-02,151893
0,11.0,26,2011-11-02,150540
0,11.25,26,2011-11-02,243163
0,10.75,27,2011-11-02,210041
0,11.0,27,2011-11-02,226307
0,11.25,27,2011-11-02,271633
0,10.75,28,2011-11-02,249692
0,11.0,28,2011-11-02,223427
0,11.25,28,2011-11-02,285083
0,10.75,29,2011-11-02,171096
0,11.0,29,2011-11-02,1898
0,11.25,29,2011-11-02,51070
0,10.75,30,2011-11-02,260223
0,11.0,30,2011-11-02,159871
0,11.25,30,2011-11-02,93279
0,10.75,31,2011-11-02,173936
0,11.0,31,2011-11-02,170516
0,11.25,31,2011-11-03,94590
0,10.75,32,2011-11-03,244308
0,11.0,32,2011-11-03,126353
0,11.25,32,2011-11-03,54104
0,10.75,33,2011-11-03,145483
0,11.0,33,2011-11-03,24809
0,11.25,33,2011-11-03,31590
0,10.75,34,2011-11-03,36420
0,11.0,34,2011-11-03,21706
0,11.25,34,2011-11-03,99198
0,10.75,35,2011-11-03,23145
0,11.0,35,2011-11-03,219425
0,11.25,35,2011-11-04,258898
0,10.75,36,2011-11-04,193051
0,11.0,36,2011-11-04,157835
0,11.25,36,2011-11-04,18361
0,10.75,37,2011-11-04,139782
0,11.0,37,2011-11-05,194001
0,11.25,37,2011-11-06,216581
0,10.75,38,2011-11-06,269947
0,11.0,38,2011-11-07,215125
0,11.25,38,2011-11-07,261018
0,10.75,39,2011-11-07,99991
0,11.0,39,2011-11-07,189774
0,11.25,39,2011-11-07,116933
0,10.75,40,2011-11-07,281958
0,11.0,40,2011-11-07,59924
0,11.25,40,2011-11-07,283533
0,10.75,41,2011-11-07,75057
0,11.0,41,2011-11-07,119137
0,11.25,41,2011-11-07,7082
0,10.75,42,2011-11-07,233060
0,11.0,42,2011-11-08,54674
0,11.25,42,2011-11-08,149070
0,10.75,43,2011-11-08,136641
0,11.0,43,2011-11-09,77049
0,11.25,43,2011-11-09,265353
0,10.75,44,2011-11-09,101948
0,11.0,44,2011-11-10,152010
0,11.25,44,2011-11-10,148826
0,10.75,45,2011-11-10,152455
0,11.0,45,2011-11-10,192042
0,11.25,45,2011-11-10,45966
0,10.75,46,2011-11-10,216566
0,11.0,46,2011-11-10,158554
0,11.25,46,2011-11-10,97212
0,10.75,47,2011-11-10,248764
0,11.0,47,2011-11-10,148788
0,11.25,47,2011-11-11,5071
0,10.75,48,2011-11-12,136084
0,11.0,48,2011-11-14,45009
0,11.25,48,2011-11-14,233675
0,10.75,49,2011-11-14,24705
0,11.0,49,2011-11-14,169690
0,11.25,49,2011-11-14,234535
0,10.75,50,2011-11-14,272616
0,11.0,50,2011-11-15,30764
0,11.25,50,2011-11-15,199190
0,10.75,51,2011-11-15,235416
0,11.0,51,2011-11-15,13306
0,11.25,51,2011-11-15,181003
0,10.75,52,2011-11-15,161981
0,11.0,52,2011-11-15,98812
0,11.25,52,2011-11-15,7569
0,10.75,53,2011-11-15,2740
0,11.0,53,2011-11-15,5741
0,11.25,53,2011-11-15,88829
0,10.75,54,2011-11-15,214278
0,11.0,54,2011-11-15,271074
0,11.25,54,2011-11-15,55786
0,10.75,55,2011-11-15,222336
0,11.0,55,2011-11-15,174586
0,11.25,55,2011-11-16,102733
0,10.75,56,2011-11-16,58732
0,11.0,56,2011-11-16,55934
0,11.25,56,2011-11-16,112239
0,10.75,57,2011-11-16,13340
0,11.0,57,2011-11-17,186086
0,11.25,57,2011-11-17,215275
0,10.75,58,2011-11-17,95481
0,11.0,58,2011-11-17,216839
0,11.25,58,2011-11-17,41133
0,10.75,59,2011-11-18,109544
0,11.0,59,2011-11-18,77747
0,11.25,59,2011-11-18,237570
0,10.75,60,2011-11-20,51900
0,11.0,60,2011-11-20,286331
0,11.25,60,2011-11-20,13509
0,10.75,61,2011-11-21,84147
0,11.0,61,2011-11-21,265966
0,11.25,61,2011-11-21,229361
0,10.75,62,2011-11-21,165888
0,11.0,62,2011-11-21,9592
0,11.25,62,2011-11-21,140615
0,10.75,63,2011-11-22,249359
0,11.0,63,2011-11-22,56181
0,11.25,63,2011-11-22,214873
0,10.75,64,2011-11-22,156105
0,11.0,64,2011-11-23,231711
0,11.25,64,2011-11-23,133738
0,10.75,65,2011-11-24,129540
0,11.0,65,2011-11-24,193072
0,11.25,65,2011-11-24,81781
0,10.75,66,2011-11-24,64689
0,11.0,66,2011-11-24,216882
0,11.25,66,2011-11-25,125075
0,10.75,67,2011-11-28,220559
0,11.0,67,2011-11-28,256255
0,11.25,67,2011-11-28,146563
0,10.75,68,2011-11-29,284446
0,11.0,68,2011-11-30,273128
0,11.25,68,2011-11-30,220882
0,10.75,69,2011-11-30,46515
0,11.75,0,2011-12-01,221243
0,12.0,0,2011-12-01,52150
0,12.25,0,2011-12-01,15516
0,11.75,1,2011-12-01,183274
0,12.0,1,2011-12-01,173820
0,12.25,1,2011-12-01,140107
0,11.75,2,2011-12-01,272082
0,12.0,2,2011-12-01,208336
0,12.25,2,2011-12-01,246163
0,11.75,3,2011-12-01,148896
0,12.0,3,2011-12-01,76325
0,12.25,3,2011-12-01,35734
0,11.75,4,2011-12-01,37720
0,12.0,4,2011-12-01,261642
0,12.25,4,2011-12-01,216687
0,11.75,5,2011-12-01,203616
0,12.0,5,2011-12-01,192985
0,12.25,5,2011-12-01,250462
0,11.75,6,2011-12-01,285590
0,12.0,6,2011-12-01,284903
0,12.25,6,2011-12-01,277394
0,11.75,7,2011-12-01,16225
0,12.0,7,2011-12-01,179594
0,12.25,7,2011-12-01,4084
0,11.75,8,2011-12-01,129042
0,12.0,8,2011-12-01,67658
0,12.25,8,2011-12-01,22000
0,11.75,9,2011-12-01,160433
0,12.0,9,2011-12-01,45613
0,12.25,9,2011-12-01,102115
0,11.75,10,2011-12-01,104309
0,12.0,10,2011-12-01,21695
0,12.25,10,2011-12-01,14189
0,11.75,11,2011-12-01,281889
0,12.0,11,2011-12-01,204373
0,12.25,11,2011-12-01,151018
0,11.75,12,2011-12-01,168323
0,12.0,12,2011-12-01,211434
0,12.25,12,2011-12-01,247900
0,11.75,13,2011-12-01,73146
0,12.0,13,2011-12-01,94831
0,12.25,13,2011-12-01,163464
0,11.75,14,2011-12-01,148113
0,12.0,14,2011-12-01,229636
0,12.25,14,2011-12-01,230914
0,11.75,15,2011-12-01,264495
0,12.0,15,2011-12-01,4709
0,12.25,15,2011-12-01,50016
0,11.75,16,2011-12-01,164242
0,12.0,16,2011-12-01,163276
0,12.25,16,2011-12-01,126334
0,11.75,17,2011-12-01,234479
0,12.0,17,2011-12-01,72776
0,12.25,17,2011-12-01,5689
0,11.75,18,2011-12-01,232776
0,12.0,18,2011-12-01,40423
0,12.25,18,2011-12-01,137120
0,11.75,19,2011-12-01,282532
0,12.0,19,2011-12-01,106261
0,12.25,19,2011-12-01,169710
0,11.75,20,2011-12-01,53736
0,12.0,20,2011-12-01,161787
0,12.25,20,2011-12-01,8287
0,11.75,21,2011-12-01,23432
0,12.0,21,2011-12-01,184266
0,12.25,21,2011-12-01,15425
0,11.75,22,2011-12-01,86655
0,12.0,22,2011-12-01,203051
0,12.25,22,2011-12-01,188032
0,11.75,23,2011-12-01,280370
0,12.0,23,2011-12-01,194639
0,12.25,23,2011-12-01,67504
0,11.75,24,2011-12-01,91358
0,12.0,24,2011-12-01,188535
0,12.25,24,2011-12-01,87763
0,11.75,25,2011-12-01,229184
0,12.0,25,2011-12-01,44103
0,12.25,25,2011-12-01,170635
0,11.75,26,2011-12-01,97352
0,12.0,26,2011-12-01,202727
0,12.25,26,2011-12-01,130730
0,11.75,27,2011-12-01,12908
0,12.0,27,2011-12-01,207806
0,12.25,27,2011-12-01,111360
0,11.75,28,2011-12-01,282681
0,12.0,28,2011-12-01,283823
0,12.25,28,2011-12-01,156072
0,11.75,29,2011-12-01,184719
0,12.0,29,2011-12-01,24818
0,12.25,29,2011-12-01,119301
0,11.75,30,2011-12-01,41286
0,12.0,30,2011-12-02,204541
0,12.25,30,2011-12-02,66236
0,11.75,31,2011-12-02,248340
0,12.0,31,2011-12-02,136282
0,12.25,31,2011-12-02,16220
0,11.75,32,2011-12-02,89654
0,12.0,32,2011-12-05,147954
0,12.25,32,2011-12-05,55827
0,11.75,33,2011-12-05,167449
0,12.0,33,2011-12-05,52727
0,12.25,33,2011-12-06,155310
0,11.75,34,2011-12-06,216718
0,12.0,34,2011-12-07,191133
0,12.25,34,2011-12-08,42339
0,11.75,35,2011-12-09,9882
0,12.0,35,2011-12-10,162324
0,12.25,35,2011-12-10,225625
0,11.75,36,2011-12-10,221810
0,12.0,36,2011-12-10,23413
0,12.25,36,2011-12-12,27114
0,11.75,37,2011-12-12,224327
0,12.0,37,2011-12-12,62691
0,12.25,37,2011-12-12,135905
0,11.75,38,2011-12-12,72278
0,12.0,38,2011-12-12,73745
0,12.25,38,2011-12-13,215743
0,11.75,39,2011-12-14,69727
0,12.0,39,2011-12-14,117001
0,12.25,39,2011-12-14,200846
0,11.75,40,2011-12-15,226229
0,12.0,40,2011-12-15,46617
0,12.25,40,2011-12-15,94997
0,11.75,41,2011-12-15,144563
0,12.0,41,2011-12-15,3077
0,12.25,41,2011-12-15,115147
0,11.75,42,2011-12-16,114345
0,12.0,42,2011-12-16,74461
0,12.25,42,2011-12-16,144872
0,11.75,43,2011-12-19,222131
0,12.0,43,2011-12-19,167596
0,12.25,43,2011-12-19,150163
0,11.75,44,2011-12-19,143347
0,12.0,44,2011-12-19,124018
0,12.25,44,2011-12-20,165581
0,11.75,45,2011-12-20,214880
0,12.0,45,2011-12-20,100101
0,12.25,45,2011-12-20,105906
0,11.75,46,2011-12-20,76626
0,12.0,46,2011-12-20,60490
0,12.25,46,2011-12-20,163516
0,11.75,47,2011-12-20,108227
0,12.0,47,2011-12-21,1355
0,12.25,47,2011-12-21,192454
0,11.75,48,2011-12-21,25436
0,12.0,48,2011-12-21,46265
0,12.25,48,2011-12-22,170656
0,11.75,49,2011-12-22,197306
0,12.0,49,2011-12-22,172771
0,12.25,49,2011-12-22,71893
0,11.75,50,2011-12-23,66918
0,12.0,50,2011-12-27,17117
0,12.25,50,2011-12-27,195620
0,11.75,51,2011-12-27,135344
0,12.0,51,2011-12-28,206071
0,12.25,51,2011-12-28,93197
0,11.75,52,2011-12-28,61510
0,12.0,52,2011-12-28,190737
0,12.25,52,2011-12-29,6139
0,11.75,53,2011-12-29,157771
0,12.0,53,2011-12-30,194138
0,12.25,53,2011-12-30,222349
0,11.75,54,2011-12-30,56327
0,12.0,54,2011-12-30,196243
0,12.25,54,2011-12-31,185642
